,id_column,annotate_text,label,annotated_at
30,9257,"<b>Raw:</b> Happy happy 32nd birthday Furkan Andic
Wishing you all the happiness in life, stay kind and humble. God is watching you and He will keep you safe always. We love you so much from your beautiful fans in the Philippines and around the World 💜💙♥️ https://t.co/5MmUI4yTn9<br><b>Clean</b>: happy happy 32nd birthday furkan andic wishing you all the happiness in life stay kind and humble god is watching you and he will keep you safe always we love you so much from your beautiful fans in the philippines and around the world",not-syntactic_standard_english,2022-12-12 15:35:35
31,4525,"<b>Raw:</b> I'm at Mall of Asia Arena Annex Building in Pasay City, Metro Manila https://t.co/fbbhQ1Jrsm<br><b>Clean</b>: im at mall of asia arena annex building in pasay city metro manila",,2022-12-12 15:35:38
32,16896,"<b>Raw:</b> @tepokdion Hugs, Stefan. I understand where you’re coming from. With your consent, we can march for you. Pride has been my queer home, and now that I’m an MMP volunteer, I have a duty to make sure that it’s a safe space so that young people will also consider it to be their queer home.<br><b>Clean</b>: hugs stefan i understand where youre coming from with your consent we can march for you pride has been my queer home and now that im an mmp volunteer i have a duty to make sure that its a safe space so that young people will also consider it to be their queer home",not-syntactic_standard_english,2022-12-12 15:35:51
33,13588,"<b>Raw:</b> @lilyoftheveil17 it's gonna be the trend, it worked with Dut💩, they copied his style to the highest level. something effective must be done here<br><b>Clean</b>: its gonna be the trend it worked with dut they copied his style to the highest level something effective must be done here",non_standard_english,2022-12-12 15:36:03
34,16558,<b>Raw:</b> @BTS_twt TO: RM HOW AREYOU? I WISH YOU OKAY MIND BODY AND SOUL.. IT'S OKAY TO TAKE A BREAK ITS BEEN 10YEARS ALREADY WORKIN SOO HARD NONSTOP.. DO WHAT YOUR HEARTS DESIRE YOU'VE ACHIEVED A LOT AS A GROUP NOW ITS TIME TO FOCUS TO YOURSELF AND FAMILY.  💜💜💜<br><b>Clean</b>: to rm how areyou i wish you okay mind body and soul its okay to take a break its been 10years already workin soo hard nonstop do what your hearts desire youve achieved a lot as a group now its time to focus to yourself and family,non_standard_english,2022-12-12 15:36:12
35,2761,"<b>Raw:</b> Currently obsessed with this show. Almost finish till season 6 within a week 😅. Hoped they can continue the prod once this effin pandemic ends. 
#schittscreek https://t.co/qevkQw6RGf<br><b>Clean</b>: currently obsessed with this show almost finish till season 6 within a week hoped they can continue the prod once this effin pandemic ends",non_standard_english,2022-12-12 15:36:17
36,15978,"<b>Raw:</b> Unprovoked. But only facts 🤣🤣
I wish Hyungwon would fight back! 🤣🤣 https://t.co/tvPOOdJbdw<br><b>Clean</b>: unprovoked but only facts i wish hyungwon would fight back",not-syntactic_standard_english,2022-12-12 15:36:22
37,4873,"<b>Raw:</b> The business will produce both pork and beef with two flavors: plain &amp; bulgogi. It could be partnered with lettuce, kimchi &amp; cheese!

Click the link below if you want to order:
https://t.co/s9rY4djlOy (Pg 4)

#mEATustHERE
#IsangKagatLanghapSarap<br><b>Clean</b>: the business will produce both pork and beef with two flavors plain and bulgogi it could be partnered with lettuce kimchi and cheese click the link below if you want to order pg 4",,2022-12-12 15:36:28
38,4938,"<b>Raw:</b> 4 weeks of going to the gym (and some sandwich dinners) and I lost all my holiday gains (all 2.5kg of it). Yay!  

In next four weeks, goal is losing my covid season gains (around 3kg). Kaya yaaaan, self. Push.<br><b>Clean</b>: 4 weeks of going to the gym and some sandwich dinners and i lost all my holiday gains all 2 5kg of it yay in next four weeks goal is losing my covid season gains around 3kg kaya yaaaan self push",code-switched,2022-12-12 15:36:52
39,9114,"<b>Raw:</b> I see parallels with what happened during Obama's 1st campaign and what is happening with VP Leni's. Unfortunately Obama wasn't able to harness that volunteerism after the campaign, hope we do better. Local People's Councils and other ways to increase engagement bet Gov N People<br><b>Clean</b>: i see parallels with what happened during obamas 1st campaign and what is happening with vp lenis unfortunately obama wasnt able to harness that volunteerism after the campaign hope we do better local peoples councils and other ways to increase engagement bet gov n people",not-syntactic_standard_english,2022-12-12 15:37:03
40,23984,"<b>Raw:</b> I love how women are slaying in the VMAs today and Im here to see it all!!! This is not just about BLACKPINK but a lot of really great women in the music industry, they deserve more recognition and respect!<br><b>Clean</b>: i love how women are slaying in the vmas today and im here to see it all this is not just about blackpink but a lot of really great women in the music industry they deserve more recognition and respect",not-syntactic_standard_english,2022-12-12 15:37:16
41,23949,<b>Raw:</b> Pillow was so big it almost felt like hugging the bebu.<br><b>Clean</b>: pillow was so big it almost felt like hugging the bebu,code-switched,2022-12-12 15:37:20
42,8245,"<b>Raw:</b> I'm at Land Transportation Office (LTO) in Pilar, Central Luzon, Bataan https://t.co/3PYhqduHXb<br><b>Clean</b>: im at land transportation office lto in pilar central luzon bataan",,2022-12-12 15:37:22
43,5267,"<b>Raw:</b> @WolfeyGlick That said, it will need huge amounts of data EACH FORMAT. Any build that's weird enough may be able to throw it off. But then again, same can be said of humans getting caught off guard.

One thing an AI will never have is THE WORLD CHAMP DIFFERENCE BAYBEE<br><b>Clean</b>: that said it will need huge amounts of data each format any build thats weird enough may be able to throw it off but then again same can be said of humans getting caught off guard one thing an ai will never have is the world champ difference baybee",non_standard_english,2022-12-12 15:37:31
44,8861,"<b>Raw:</b> I'm at LRT1 - Jose Abad Santos Station - @officiallrt1 in Manila, Metro Manila https://t.co/q987kpJGzj<br><b>Clean</b>: im at lrt1 jose abad santos station in manila metro manila",,2022-12-12 15:37:34
45,20437,"<b>Raw:</b> Went on an instant pancit canton (and instant carbonara) bender this weekend and I can hear my mom's voice in my ear berating me with, ""Ang taas ng sodium n'yan!""

Well, unless mag-crave ako ng something else for dinner, I gots more packs when I get home tonight. https://t.co/Tfgnr4391Q<br><b>Clean</b>: went on an instant pancit canton and instant carbonara bender this weekend and i can hear my moms voice in my ear berating me with ang taas ng sodium nyan well unless mag crave ako ng something else for dinner i gots more packs when i get home tonight",code-switched,2022-12-12 15:37:42
46,15588,<b>Raw:</b> Every greeting is highly appreciated. My heart is full and overwhelmed.  Let's start this first Monday of the month with adventures and excitement! Salamat po! 💪🏼❤️💫 @ Earth https://t.co/iAS4NRl2EN<br><b>Clean</b>: every greeting is highly appreciated my heart is full and overwhelmed lets start this first monday of the month with adventures and excitement salamat po earth,code-switched,2022-12-12 15:37:47
47,8831,"<b>Raw:</b> @ABC This is the best observation I've read far. I was so disappointed with the hypocrisy in that room who witnessed all that. Joke or not, I'll walk away. The moment they knew it wasn't, they should have booed Will, walked away. The Academy is equally guilty, shameless.<br><b>Clean</b>: this is the best observation ive read far i was so disappointed with the hypocrisy in that room who witnessed all that joke or not ill walk away the moment they knew it wasnt they should have booed will walked away the academy is equally guilty shameless",not-syntactic_standard_english,2022-12-12 15:37:56
48,13271,<b>Raw:</b> #NewProfilePic RJ with pink flowers! Back to being more of a stan account but not yet quite ready to let go of the pink revolution. 🌸 https://t.co/hWzOyYgSM1<br><b>Clean</b>: rj with pink flowers back to being more of a stan account but not yet quite ready to let go of the pink revolution,not-syntactic_standard_english,2022-12-12 15:38:09
49,9261,<b>Raw:</b> What stumped me was that 3/10 voiced out a choice for SWOH as VP.<br><b>Clean</b>: what stumped me was that 310 voiced out a choice for swoh as vp,not-syntactic_standard_english,2022-12-12 15:38:23
50,9985,"<b>Raw:</b> electric vehicle charging port. for inquiries on how to put one in your subdivision, condo, realestate projects to accommodate Electric vehicles,pla mag Joel Sapul below.
#sysnetph #electricvehicle #chargingport #futuretech https://t.co/NaZMU2uN8y<br><b>Clean</b>: electric vehicle charging port for inquiries on how to put one in your subdivision condo realestate projects to accommodate electric vehiclespla mag joel sapul below",code-switched,2022-12-12 15:38:31
51,6277,"<b>Raw:</b> *unlocks phone to do something work-related 
*scrolls through IG for 30 mins
*remembers there’s work to be done
*gets on phone again to tweet 

Hahahahahahahahaha sup brain<br><b>Clean</b>: unlocks phone to do something work related scrolls through ig for 30 mins remembers theres work to be done gets on phone again to tweet hahahahahahahahaha sup brain",non_standard_english,2022-12-12 15:38:47
52,16007,"<b>Raw:</b> @DaltonJ_Johnson @KylenMills Leave the kids out of your jokes. Its not proper. Adults maybe alright in their reactions, but kids, they are on different level_best to leave them out of it.<br><b>Clean</b>: leave the kids out of your jokes its not proper adults maybe alright in their reactions but kids they are on different levelbest to leave them out of it",not-syntactic_standard_english,2022-12-12 15:39:10
53,9596,"<b>Raw:</b> ELITE Series PRODUCT... You can Have Both...

Send Direct Message if you want to know More📨

Good Morning 🌄

ctto of the photo<br><b>Clean</b>: elite series product you can have both send direct message if you want to know more good morning ctto of the photo",not-syntactic_standard_english,2022-12-12 15:39:18
54,17164,"<b>Raw:</b> I'm at MRT3 - Taft Avenue Station - @dotrmrt3 in Pasay City, Metro Manila https://t.co/GqTYmzY9O8<br><b>Clean</b>: im at mrt3 taft avenue station in pasay city metro manila",,2022-12-12 15:39:23
55,17583,<b>Raw:</b> Idk about them fr but I immediately said “oh that girl” 🥺❤️ @Jasherspain_ !!!! https://t.co/cHH1V2JJkR<br><b>Clean</b>: idk about them fr but i immediately said oh that girl,non_standard_english,2022-12-12 15:39:27
56,2546,<b>Raw:</b> @Terri66987597 Hope all is fine and well with you today. Love and hugs to you dear beautiful bff and sis ❤️🌹❤️🌹<br><b>Clean</b>: hope all is fine and well with you today love and hugs to you dear beautiful bff and sis,non_standard_english,2022-12-12 15:39:31
57,1022,"<b>Raw:</b> hey ate kid, first of is i want you to remember always that you're my favorite and no on can replace your spot in my heart, no one. YOU'RE IRREPLACEABLE 💕<br><b>Clean</b>: hey ate kid first of is i want you to remember always that youre my favorite and no on can replace your spot in my heart no one youre irreplaceable",code-switched,2022-12-12 15:39:36
58,15335,"<b>Raw:</b> Foie gras (pronounced ""fwah-grah"") is considered a delicacy around the world. French for ""fat liver,"" foie gras is the liver of a duck or goose that has been enlarged through a special feeding technique. #spiral #sofitel #wheninmanilafood #foiegras https://t.co/iFJzxgOzLg<br><b>Clean</b>: foie gras pronounced fwah grah is considered a delicacy around the world french for fat liver foie gras is the liver of a duck or goose that has been enlarged through a special feeding technique",full_standard_english,2022-12-12 15:39:47
59,8142,<b>Raw:</b> Need to walk around somewhere to clear my head. Any suggestions on where to to? Preferrably a place where they sell toys na hindi GH :))<br><b>Clean</b>: need to walk around somewhere to clear my head any suggestions on where to to preferrably a place where they sell toys na hindi gh,code-switched,2022-12-12 15:39:54
60,1085,"<b>Raw:</b> if only we have a choice to switch services.

reason is always ""cut-fiber"" issue. this is the same problem you always said for years. if we have a recurring problem, dapat at this point may mga preventive measures na siguro kung laging may ganyan.

what even is a cut-fiber? https://t.co/81MswcbnFh<br><b>Clean</b>: if only we have a choice to switch services reason is always cut fiber issue this is the same problem you always said for years if we have a recurring problem dapat at this point may mga preventive measures na siguro kung laging may ganyan what even is a cut fiber",code-switched,2022-12-12 15:40:20
61,14224,<b>Raw:</b> @unomagnifico @inquirerdotnet Fossil fuel use guarantees a planet-wide catastrophy in the long run. And unless a breakthrough in energy storage is found renewables' intermittency requires fossil fuel use.<br><b>Clean</b>: fossil fuel use guarantees a planet wide catastrophy in the long run and unless a breakthrough in energy storage is found renewables intermittency requires fossil fuel use,not-syntactic_standard_english,2022-12-12 15:40:51
62,18243,<b>Raw:</b> I'll have a home service massage in an hour. Hihi.<br><b>Clean</b>: ill have a home service massage in an hour hihi,non_standard_english,2022-12-12 15:40:57
63,11442,"<b>Raw:</b> @HLingayan @Edelwei8 @LugawNaLutang @obispofraybotod @RonaldImperial4 @danwaytoofar @quency_martinaC @EyeEres @crissandymark @lino_iam @myzteryosa15 @maanabrenica @kalboakopakimo @FrogMulat @Politikablstgn @MickNarvadez @beng_beng_beng @SexymhieQ @SquidPH_0 @xf44p @daddyricks10 @AntonioMoralid1 @BalDugho @nguimiii @GrowlHarhar @lav2heart14 @Jovs82533461 @AndyRamie @Sanny_2021 @BuangSonny @AllEspant @NileSneel @Magbubukid4 @maria47215 @jobjorl @denceasar @virmaxi @AtokPascua @IamPatriotMDS @voj_0418 @RonaldR75484618 @Broppy07 @maiiia_nnx @AkoAlaskador @infectious_dx @CamposJuledna @lenirobredo @Paps_Caloy @pinoyanghang If only #FakeVP Leni had half the brain fit to crunch simple math &amp; non-critical hot-button issues of national &amp; brgy level concerns, our @DFAPHL Sec would not engage his rapier wit to poke #LenLenLOSER idiotic replies &amp; arguments. So pierced, exposing her hollow brain. https://t.co/DKZT8BJOs2<br><b>Clean</b>: if only leni had half the brain fit to crunch simple math and non critical hot button issues of national and brgy level concerns our sec would not engage his rapier wit to poke idiotic replies and arguments so pierced exposing her hollow brain",non_standard_english,2022-12-12 15:41:21
64,5527,<b>Raw:</b> I would understand if I got a warning but yow y'all endorsing me to HR for using the fucking stairs 😩😩😩<br><b>Clean</b>: i would understand if i got a warning but yow yall endorsing me to hr for using the fucking stairs,non_standard_english,2022-12-12 15:41:38
65,24109,"<b>Raw:</b> December 16, 2021
4th year anniversary we spent with our creator. 
Nothing too fancy as we face life difficulties and challenges. 
Instagrammable moment. @ Quiapo, Manila https://t.co/54CeeWiSIh<br><b>Clean</b>: december 16 2021 4th year anniversary we spent with our creator nothing too fancy as we face life difficulties and challenges instagrammable moment quiapo manila",not-syntactic_standard_english,2022-12-12 15:41:47
66,6476,"<b>Raw:</b> @joefranc If Putin can kill his dissidents (who are outside of Russia and ALREADY ON EXILE), what more pa kaya ito?!<br><b>Clean</b>: if putin can kill his dissidents who are outside of russia and already on exile what more pa kaya ito",code-switched,2022-12-12 15:41:52
67,23930,"<b>Raw:</b> THANK YOU PO LORD SA ADVANCE BIRTHDAY GIFTS, I LOVE YOU SEBONGS @pledis_17 !!! 😭💙<br><b>Clean</b>: thank you po lord sa advance birthday gifts i love you sebongs",code-switched,2022-12-12 15:41:56
68,4290,"<b>Raw:</b> THIS IS THE POWER OF SOMEONE WHO'S VERY MUCH WILLING NA #TUMINDIG #LUMABAN AT #PAGASA!!!! 💗💗 

This almost made me cryyy!! THE POWER OF KAKAMPINKS!!! 💗💗#Kakampink #PinkSunday #LeniRobredo #RosasAngKulayNgBukas https://t.co/jIMtPmP6Q3<br><b>Clean</b>: this is the power of someone whos very much willing na at this almost made me cryyy the power of kakampinks",code-switched,2022-12-12 15:42:00
69,16247,"<b>Raw:</b> ""I guess that how the best relationships start. When you're not looking for anything. And then suddenly you realize, you have something.

Something worth keeping."" 😸

Happy Monday! Especially to my Papi 😘 https://t.co/gNHG0svfNz<br><b>Clean</b>: i guess that how the best relationships start when youre not looking for anything and then suddenly you realize you have something something worth keeping happy monday especially to my papi",code-switched,2022-12-12 15:42:10
70,1498,"<b>Raw:</b> The unshakable faith, is a faith that is grounded by truth - Rev. Bobot Bernardo<br><b>Clean</b>: the unshakable faith is a faith that is grounded by truth rev bobot bernardo",full_standard_english,2022-12-12 15:42:19
71,19813,<b>Raw:</b> Marketing people passing themselves as coma people passing themselves as creatives.<br><b>Clean</b>: marketing people passing themselves as coma people passing themselves as creatives,non_standard_english,2022-12-12 15:42:31
72,7996,"<b>Raw:</b> Vanguards, Tigers square off in PSL opening. Read People's Tonight, March 17 https://t.co/s6ohwXUDJk #PilipinasSuperLeague #Cocolife #basketball<br><b>Clean</b>: vanguards tigers square off in psl opening read peoples tonight march 17",,2022-12-12 15:42:36
73,17942,<b>Raw:</b> stop na ako sa coffee. di ata advisable if may PCOS 😞<br><b>Clean</b>: stop na ako sa coffee di ata advisable if may pcos,some_english,2022-12-12 15:42:45
74,11314,"<b>Raw:</b> I'm at Mall of Asia Arena Annex Building in Pasay City, Metro Manila https://t.co/O5CbRpmDHe<br><b>Clean</b>: im at mall of asia arena annex building in pasay city metro manila",,2022-12-12 15:42:47
75,16491,<b>Raw:</b> Not my dream school nor my dream course... Dami regrets lol https://t.co/56ODxBo7fN<br><b>Clean</b>: not my dream school nor my dream course dami regrets lol,,2022-12-12 15:42:51
76,9436,"<b>Raw:</b> But God commendeth his love toward us, in that, while we were yet sinners, Christ died for us.
Romans 5:8 KJV

https://t.co/6DFo6pLx1W #VerseOfTheDay https://t.co/FLz3PSWg2Y<br><b>Clean</b>: but god commendeth his love toward us in that while we were yet sinners christ died for us romans 58 kjv",full_standard_english,2022-12-12 15:43:16
77,3722,"<b>Raw:</b> It's that time of  year again. #healthiswealth @ St. Luke's Medical Center, QC https://t.co/XQWC5jKh0i<br><b>Clean</b>: its that time of year again st lukes medical center qc",full_standard_english,2022-12-12 15:43:23
78,23997,"<b>Raw:</b> Last week, I told Sunny my student that I was sick &amp; my body temperature reached 37.8°C then she asked me ""Did your mom know you are sick, teacher? Because she is in Canada she is not with you"" At that moment I want to cry bec momma didnt know.<br><b>Clean</b>: last week i told sunny my student that i was sick and my body temperature reached 37 8c then she asked me did your mom know you are sick teacher because she is in canada she is not with you at that moment i want to cry bec momma didnt know",non_standard_english,2022-12-12 15:43:39
79,9763,<b>Raw:</b> Yari ka @lrayvillafuerte .... EXPLAIN! could there be any legal punishment for this kind?🤬🥺😳🙄🤔 ...@senatePH @HouseofRepsPH @cnnphilippines @dzbb @lawyersforleni @COMELEC https://t.co/GiiJrQzXYi<br><b>Clean</b>: yari ka explain could there be any legal punishment for this kind,,2022-12-12 15:43:41
80,19020,<b>Raw:</b> @WirelessFest who that guy 178 security he's so uhm... just let me know I want his Ig lol<br><b>Clean</b>: who that guy 178 security hes so uhm just let me know i want his ig lol,non_standard_english,2022-12-12 15:43:46
81,6054,<b>Raw:</b> The faithful came in droves yesterday to have ashes imposed on their heads. It is a good sign. Faith is alive. Challenge now is to sustain the spirit. The devil must be panicking and God must be smiling.<br><b>Clean</b>: the faithful came in droves yesterday to have ashes imposed on their heads it is a good sign faith is alive challenge now is to sustain the spirit the devil must be panicking and god must be smiling,not-syntactic_standard_english,2022-12-12 15:43:53
82,19510,<b>Raw:</b> 41st Filipino/ Fil-am victim of violence in NYC since last year @BusinessMirror https://t.co/9VJ5TznqSv<br><b>Clean</b>: 41st filipino fil am victim of violence in nyc since last year,,2022-12-12 15:43:56
83,6100,"<b>Raw:</b> Imagine a buffet restaurant with subscription service. Like Netflix, variety of offerings and super cheap. Woof.

I'm soooo hungry. Screw you, diet.<br><b>Clean</b>: imagine a buffet restaurant with subscription service like netflix variety of offerings and super cheap woof im soooo hungry screw you diet",non_standard_english,2022-12-12 15:44:04
84,2376,<b>Raw:</b> @SyLicoNgaAko We will never forget how the Marcos family plundered the country. Those who do forget are bound to commit the same mistake all over again.#never agsain to Marcos Magnanakaw# never to a Marcos Duwag#never forget or forgive#<br><b>Clean</b>: we will never forget how the marcos family plundered the country those who do forget are bound to commit the same mistake all over again agsain to marcos magnanakaw never to a marcos duwag forget or forgive,full_standard_english,2022-12-12 15:44:15
