,id_column,annotate_text,label,annotated_at
12,16936,"<b>Raw:</b> Finally! After 6 long years, the missing puzzle to my life has been put into pieces and slowly being completed. 

Cloud 9 feels i must say.

More concerts to come! @ Cove Manila, Okada https://t.co/xHOiNJNwqU<br><b>Clean</b>: finally after 6 long years the missing puzzle to my life has been put into pieces and slowly being completed cloud 9 feels i must say more concerts to come cove manila okada",non_standard_english,2022-12-12 15:51:08
13,21468,"<b>Raw:</b> These so-called activists who pick on anything Kakampink are just as bad as that Daryl director. They all want publicity and engagement. 

At least Daryl is fairly obvious.<br><b>Clean</b>: these so called activists who pick on anything kakampink are just as bad as that daryl director they all want publicity and engagement at least daryl is fairly obvious",not-syntactic_standard_english,2022-12-12 15:51:22
14,11359,"<b>Raw:</b> ONCE A WHORE, YOU’RE NOTHING MORE. I’M SORRY, THAT WILL NEVER CHANGE 😜<br><b>Clean</b>: once a whore youre nothing more im sorry that will never change",not-syntactic_standard_english,2022-12-12 15:51:42
15,2569,<b>Raw:</b> Kuya is in control.  We have to trust the process. https://t.co/SzhDLGiNgd<br><b>Clean</b>: kuya is in control we have to trust the process,code-switched,2022-12-12 15:51:46
16,18434,"<b>Raw:</b> @kyh_jhae Pray ka jhae 💕 But also please know, some of us are willing to listen okay? 🫶<br><b>Clean</b>: pray ka jhae but also please know some of us are willing to listen okay",code-switched,2022-12-12 15:51:52
17,13187,"<b>Raw:</b> Jwu , yes thankyou you Lord God for this another day 😭👆<br><b>Clean</b>: jwu yes thankyou you lord god for this another day",code-switched,2022-12-12 15:51:56
18,6386,<b>Raw:</b> Junkyu's facial expressions never changed through the years. He always had an expressive face thats adorable and irresistable!!! Such a ball of sunshine!!! https://t.co/J6ejQhnSr1<br><b>Clean</b>: junkyus facial expressions never changed through the years he always had an expressive face thats adorable and irresistable such a ball of sunshine,not-syntactic_standard_english,2022-12-12 15:52:03
19,15585,"<b>Raw:</b> Throwback. My future office girl. When she was 10 months old. @ Antipolo, Rizal https://t.co/ixSGPOSei6<br><b>Clean</b>: throwback my future office girl when she was 10 months old antipolo rizal",not-syntactic_standard_english,2022-12-12 15:52:13
20,3121,"<b>Raw:</b> “Life presents many choices, the choices we make determine our future.” – Catherine Pulsifer

#KakampinkWednesdays
#LeniKiko2022 https://t.co/3g9bqiEj4O<br><b>Clean</b>: life presents many choices the choices we make determine our future catherine pulsifer",full_standard_english,2022-12-12 15:52:17
21,19535,<b>Raw:</b> China wants 3% interest on Philippines railway projects loan https://t.co/3E2XX2t9ut USEC Cesar Chavez wants to renegotiate and revive China railway projects at higher interest rates<br><b>Clean</b>: china wants 3 interest on philippines railway projects loan usec cesar chavez wants to renegotiate and revive china railway projects at higher interest rates,not-syntactic_standard_english,2022-12-12 15:52:21
22,17576,"<b>Raw:</b> Just want to put it out there: It’s AWESOME that I hear almost zero negative reaction on the transition of Ellen to Elliot and Vanya to Viktor. 🏳️‍🌈

📺 #TheUmbrellaAcademy 

#Pride2022 #PrideMonth<br><b>Clean</b>: just want to put it out there its awesome that i hear almost zero negative reaction on the transition of ellen to elliot and vanya to viktor",full_standard_english,2022-12-12 15:52:33
23,131,<b>Raw:</b> January 2022 COVID-19 Testing Rules Explained for Travel to Each EU/Schengen Country https://t.co/BKQ9BfwJex via @schengen_info<br><b>Clean</b>: january 2022 covid 19 testing rules explained for travel to each euschengen country via,,2022-12-12 15:52:38
24,6467,"<b>Raw:</b> Happy Birthday, Mama Cecil 🎉🥳🎂
Keep being the best, stay healthy and safe always.
We love you very much, Mama! 😘 @ Mandaluyong https://t.co/3jH5xGsb3Z<br><b>Clean</b>: happy birthday mama cecil keep being the best stay healthy and safe always we love you very much mama mandaluyong",,2022-12-12 15:52:40
25,17152,"<b>Raw:</b> I'm at St Giles Hotel in Makati City, Metro Manila https://t.co/lCC7pwKXfn<br><b>Clean</b>: im at st giles hotel in makati city metro manila",,2022-12-12 15:52:42
26,6622,<b>Raw:</b> Marcos would have a chance of endorsement if he would attend the comelec debate on 19.<br><b>Clean</b>: marcos would have a chance of endorsement if he would attend the comelec debate on 19,non_standard_english,2022-12-12 15:52:45
27,13346,"<b>Raw:</b> ‼️iKONICS vote iKON here and follow the rules

TEAM TOO BOLD TO TALK
It's so good! I can't stop listening to #iKON 's #BUTYOU 

 #아이콘 #BUTYOU_iKON #FLASHBACK @YG_iKONIC https://t.co/Q4M1E63h44<br><b>Clean</b>: ikonics vote ikon here and follow the rules team too bold to talk its so good i cant stop listening to s",not-syntactic_standard_english,2022-12-12 15:52:50
28,16653,"<b>Raw:</b> @Chingtaro1 Well if you’re covering your face &amp; where you graduated despite this milestone, that is really hard to decipher...✌️🫢🤔<br><b>Clean</b>: well if youre covering your face and where you graduated despite this milestone that is really hard to decipher",not-syntactic_standard_english,2022-12-12 15:52:59
29,9342,"<b>Raw:</b> I believe this is also the same Army Navy franchise of Juday and Ryan.  According to an article, they offered it to be “in the house”, but VP declined and insisted to pay. https://t.co/39HbACa9sL<br><b>Clean</b>: i believe this is also the same army navy franchise of juday and ryan according to an article they offered it to be in the house but vp declined and insisted to pay",not-syntactic_standard_english,2022-12-12 15:53:07
30,5110,"<b>Raw:</b> A hair that no need to comb, a face that no need a make up and a lips that no need for a lipstick ... thats what i dream😊😄 @ Maax Bldg. Mall Of Asia Complex https://t.co/ghTf47wDJm<br><b>Clean</b>: a hair that no need to comb a face that no need a make up and a lips that no need for a lipstick thats what i dream maax bldg mall of asia complex",not-syntactic_standard_english,2022-12-12 15:53:12
31,861,"<b>Raw:</b> @RX931 Good morning to all the rushers and hosts.

We all have to take care out there because Omicron spreads faster then chismis.

#RxGreets #TheMorningRush<br><b>Clean</b>: good morning to all the rushers and hosts we all have to take care out there because omicron spreads faster then chismis",code-switched,2022-12-12 15:53:26
32,16430,<b>Raw:</b> Can Pinoys go to Japan via tourist visa na? @asdfghjkloveBB do you know po ba?<br><b>Clean</b>: can pinoys go to japan via tourist visa na do you know po ba,code-switched,2022-12-12 15:53:33
33,9849,"<b>Raw:</b> Hottest and cutest idol to have ever walked this planet. 

SUPERSTAR KIM TAEHYUNG

I can't stop Listening to #ChristmasTree by #V the beautiful and heartwarming song #V_ChristmasTree by #V @BTS_twt https://t.co/aV0phxfSem https://t.co/f7wSj69ywS<br><b>Clean</b>: hottest and cutest idol to have ever walked this planet superstar kim taehyung i cant stop listening to by the beautiful and heartwarming song by",not-syntactic_standard_english,2022-12-12 15:53:38
34,17801,"<b>Raw:</b> Thanks for the 17 years...

20 years more... (before retiring) 🤣 @ Camarin High School https://t.co/RdNAqDMC4j<br><b>Clean</b>: thanks for the 17 years 20 years more before retiring camarin high school",not-syntactic_standard_english,2022-12-12 15:53:42
35,16146,"<b>Raw:</b> @cutemaria25 Hunny, you are not! Chin up and let me fix your crown. Breathe, smile and strut again when you’re feeling better.<br><b>Clean</b>: hunny you are not chin up and let me fix your crown breathe smile and strut again when youre feeling better",not-syntactic_standard_english,2022-12-12 15:53:47
36,13918,"<b>Raw:</b> Thanks @Gabriel61750879 everyday ko to gagawin 

My Day 1 of asking for Bola-Bola Season 2 please 
@kreativdenph @iwanttfc  @jphabac @DreamscapePH

A lot of people want to see more!
Sana po making po kayo sa hiling namin. 6 episodes were not enough!

#BolaBola
#FranKira https://t.co/BaBbyR8RSH<br><b>Clean</b>: thanks everyday ko to gagawin my day 1 of asking for bola bola season 2 please a lot of people want to see more sana po making po kayo sa hiling namin 6 episodes were not enough",code-switched,2022-12-12 15:53:51
37,3586,"<b>Raw:</b> ""What is vocation? What is mission? Where is God calling us to? It is that meeting point where our deep gladness and a deep hunger of the world meet. Where the two, that is where God wants us.""
-Fr. Tito Caluag, 2022.02.05<br><b>Clean</b>: what is vocation what is mission where is god calling us to it is that meeting point where our deep gladness and a deep hunger of the world meet where the two that is where god wants us fr tito caluag 2022 02 05",not-syntactic_standard_english,2022-12-12 15:54:02
38,23523,"<b>Raw:</b> #SMBJuneMarFajardo has been playing his best basketball after the injury that sidelined him for a year. Statistics-wise, he is head and shoulders above the rest of the competition. The only way he could lose the BPC is if he gets no votes which is unlikely. https://t.co/vNB8auRnq7<br><b>Clean</b>: has been playing his best basketball after the injury that sidelined him for a year statistics wise he is head and shoulders above the rest of the competition the only way he could lose the bpc is if he gets no votes which is unlikely",not-syntactic_standard_english,2022-12-12 15:54:11
39,13906,<b>Raw:</b> Woke up with my head pillow all bloody from last night's cut lol 😂 the bandaid wasn't enough to stop it from bleeding 🤭 https://t.co/wKUndffagp<br><b>Clean</b>: woke up with my head pillow all bloody from last nights cut lol the bandaid wasnt enough to stop it from bleeding,non_standard_english,2022-12-12 15:54:22
40,19673,"<b>Raw:</b> Happy Another Year Love❤️ #tongyangplus #tongyang #foodtrip #foodie #instago #instagram #anniversary #instagram  07|16|22 #bwphotography @ Tong Yang Plus, Ayala Malls Feliz https://t.co/rxHYKATlhG<br><b>Clean</b>: happy another year love 071622 tong yang plus ayala malls feliz",,2022-12-12 15:54:24
41,687,"<b>Raw:</b> Today is my first day to take this ARV/TLD. 

Good thing the clinic has a great way to remind me to take this ARV/TLD on time. https://t.co/E9qX1HnK0g<br><b>Clean</b>: today is my first day to take this arvtld good thing the clinic has a great way to remind me to take this arvtld on time",,2022-12-12 15:54:29
42,10459,<b>Raw:</b> @lorraineecarma At some point I stopped reading self-help books. So I was able to read just one of these: Stephen Covey's 7 Habits... as it was like a required reading in leadership seminars back in 90s-early 2000s. It's just ok. 95% of books I read are literature (bec of my major and job).<br><b>Clean</b>: at some point i stopped reading self help books so i was able to read just one of these stephen coveys 7 habits as it was like a required reading in leadership seminars back in 90s early 2000s its just ok 95 of books i read are literature bec of my major and job,non_standard_english,2022-12-12 15:54:46
43,3088,<b>Raw:</b> First sem grades are all in. Hindi biro yung nangyari sa nakaraang semestre. We relocated twice. The first one was a traumatic forced evacuation because we were scammed in the place we were renting before. https://t.co/okN3HCr1Uv<br><b>Clean</b>: first sem grades are all in hindi biro yung nangyari sa nakaraang semestre we relocated twice the first one was a traumatic forced evacuation because we were scammed in the place we were renting before,code-switched,2022-12-12 15:54:55
44,11135,"<b>Raw:</b> Happy Happy Birthday to our future Madam President, VP Leni Robredo! May the Lord Jesus Christ shower you with strength, huge blessings and courageThank you VpLeni for your love and sincere public service to every Filipinos.. Enjoy your day and God bless you always... #VpLeniAt57 https://t.co/atgYdsmxqY<br><b>Clean</b>: happy happy birthday to our future madam president vp leni robredo may the lord jesus christ shower you with strength huge blessings and couragethank you vpleni for your love and sincere public service to every filipinos enjoy your day and god bless you always",non_standard_english,2022-12-12 15:55:10
45,21169,"<b>Raw:</b> Dear #YooSeungHo,

This is my current mood knowing that today is the 1st day of August - your birthday month.

Hence, today up until your actual birthday, I will celebrate you and your God-given life bcoz It’s always a joy celebrating Yoo.

Saranghae,

Me
#HappyYooSeungHoDay https://t.co/8LyQNeUtrB<br><b>Clean</b>: dear this is my current mood knowing that today is the 1st day of august your birthday month hence today up until your actual birthday i will celebrate you and your god given life bcoz its always a joy celebrating yoo saranghae me",non_standard_english,2022-12-12 15:55:18
46,18583,<b>Raw:</b> That's all I need a goodnight hug and kisses and a goodmorning too. 🥺🥺🥺🥺 Thank you<br><b>Clean</b>: thats all i need a goodnight hug and kisses and a goodmorning too thank you,non_standard_english,2022-12-12 15:55:23
47,3155,"<b>Raw:</b> Reading for today 
For Our health 
Give praise to the Lord ☺️💞
#Goodmorning @ Makati https://t.co/zuOzMzhJkW<br><b>Clean</b>: reading for today for our health give praise to the lord makati",not-syntactic_standard_english,2022-12-12 15:55:43
48,11029,"<b>Raw:</b> THROWBACK: So this happened exactly 10 years ago! Proud graduate ng UP Maskom!

2008-59682
BA Broadcast Communication
🌻 https://t.co/PulAUlnefL<br><b>Clean</b>: throwback so this happened exactly 10 years ago proud graduate ng up maskom 2008 59682 ba broadcast communication",code-switched,2022-12-12 15:55:48
49,13268,"<b>Raw:</b> Sharing our little ministry pre-pandemic, smuggling pencils to far-flung barrio schools. https://t.co/8uoCeQP1r2<br><b>Clean</b>: sharing our little ministry pre pandemic smuggling pencils to far flung barrio schools",not-syntactic_standard_english,2022-12-12 15:55:54
50,3983,"<b>Raw:</b> I liked LENI’s tenacity. She was the VP but she was ostracized. She did not give up. She still worked as much as she can. She was challenged to hold a position. She called it! When she was effective, she was terminated. Anyone would have melted away. But not Leni! Swell!<br><b>Clean</b>: i liked lenis tenacity she was the vp but she was ostracized she did not give up she still worked as much as she can she was challenged to hold a position she called it when she was effective she was terminated anyone would have melted away but not leni swell",not-syntactic_standard_english,2022-12-12 15:56:04
51,14528,<b>Raw:</b> Morning walk in BGC just got better. Look at this beaut. 🥲 https://t.co/M1zcVD5YiX<br><b>Clean</b>: morning walk in bgc just got better look at this beaut,non_standard_english,2022-12-12 15:56:07
52,4385,<b>Raw:</b> Doctor Strange in the Multiverse of Madness trailer is out and the latest Demon Slayer as well!!! Waaaahhh<br><b>Clean</b>: doctor strange in the multiverse of madness trailer is out and the latest demon slayer as well waaaahhh,non_standard_english,2022-12-12 15:56:12
53,14291,<b>Raw:</b> Oh just in case you missed last nights @warriors game and this poster dunk by Wiggs. 🔥💯😱🤙🏽 #dubs #goldblooded #winning @ Dallas Mavericks Arena https://t.co/XvZU9bmh9W<br><b>Clean</b>: oh just in case you missed last nights game and this poster dunk by wiggs dallas mavericks arena,not-syntactic_standard_english,2022-12-12 15:56:21
54,20848,"<b>Raw:</b> @AranetaCity @TheBigDome @RealBbPilipinas Here's mine Ninang @AranetaCity

She's the perfect symbol of the people 
Rich in heritage and love 
What lovely, pretty, captivating, so exciting
These girls will surely win your heart 

@RealBbPilipinas
#CityOfFirsts #HomeOfTheQueens #AranetaCity #BbPilipinas2022 #QueensxKings<br><b>Clean</b>: heres mine ninang shes the perfect symbol of the people rich in heritage and love what lovely pretty captivating so exciting these girls will surely win your heart",code-switched,2022-12-12 15:56:29
55,5631,<b>Raw:</b> We made the mistake of attending mass today. The CBCP is forcing all Churches nationwide to listen to its anti-Marcos pastoral letter. Your Excellencies there is no historical revisionism. We are fed up! Stop living in the past. You ate the new dictators! https://t.co/s3evnTnt5K<br><b>Clean</b>: we made the mistake of attending mass today the cbcp is forcing all churches nationwide to listen to its anti marcos pastoral letter your excellencies there is no historical revisionism we are fed up stop living in the past you ate the new dictators,not-syntactic_standard_english,2022-12-12 15:56:47
56,8692,"<b>Raw:</b> @Sramo29 @noctis_lucis19 @rapplerdotcom Ay, wala namang concrete proof yan. Yan ang klarong black propaganda. Straight out of Marcos Sr’s playbook. Scaring the nation, to divert the issue that children of political dynasties want to control the country. And the nations treasury. #notopoliticaldynasties<br><b>Clean</b>: ay wala namang concrete proof yan yan ang klarong black propaganda straight out of marcos srs playbook scaring the nation to divert the issue that children of political dynasties want to control the country and the nations treasury",code-switched,2022-12-12 15:57:10
57,1756,"<b>Raw:</b> I'm at Mall of Asia Arena Annex Building in Pasay City, Metro Manila https://t.co/a3c4ANMSRc<br><b>Clean</b>: im at mall of asia arena annex building in pasay city metro manila",,2022-12-12 15:57:14
58,5931,"<b>Raw:</b> 😭😭
Thanks God you gave me man not just a boy. It is sooooooo comforting when you know someone understands you. https://t.co/WLC85vro3u<br><b>Clean</b>: thanks god you gave me man not just a boy it is sooooooo comforting when you know someone understands you",non_standard_english,2022-12-12 15:57:20
59,3500,"<b>Raw:</b> lesson learned: Be more respectful
regardless of the position and be more
receptive.

All good after we had private convo and Assigned me to facilitate our Employee Engagement lol 😂 
Sorry na Boss pls ✌️<br><b>Clean</b>: lesson learned be more respectful regardless of the position and be more receptive all good after we had private convo and assigned me to facilitate our employee engagement lol sorry na boss pls",code-switched,2022-12-12 15:57:26
60,6989,<b>Raw:</b> Yeah. It will take me years to let go of this one. Punyeta.<br><b>Clean</b>: yeah it will take me years to let go of this one punyeta,code-switched,2022-12-12 15:57:29
61,127,<b>Raw:</b> I’ve been up to date with the other tannies cause they’ve been so active lately but one person i haven’t heard much from is this fella right here. Well i’m sure he is well and enjoying his vacation with his loved ones. I miss you Mimi @BTS_twt 💜💜💜 https://t.co/eJQcreh7c3<br><b>Clean</b>: ive been up to date with the other tannies cause theyve been so active lately but one person i havent heard much from is this fella right here well im sure he is well and enjoying his vacation with his loved ones i miss you mimi,non_standard_english,2022-12-12 15:57:39
62,7552,<b>Raw:</b> joke not gonna sleep yet dami kong random thoughts haha<br><b>Clean</b>: joke not gonna sleep yet dami kong random thoughts haha,code-switched,2022-12-12 15:57:47
63,849,<b>Raw:</b> Just finished watching #GhostbustersAfterlife and I enjoyed the nostalgic feels of it. It felt like watching a 90s family movie. Love that they honored the actor of Egon Spengler since he has already passed away. https://t.co/P2S5UHcRrf<br><b>Clean</b>: just finished watching and i enjoyed the nostalgic feels of it it felt like watching a 90s family movie love that they honored the actor of egon spengler since he has already passed away,not-syntactic_standard_english,2022-12-12 15:57:53
64,14477,"<b>Raw:</b> Live-tweeting the #Survivor #Survivor42 finale today!!! Mute both hashtags 😌

Always thankful for my access to Paramount+ 😭🥰<br><b>Clean</b>: live tweeting the finale today mute both hashtags always thankful for my access to paramount",not-syntactic_standard_english,2022-12-12 15:57:58
65,5897,"<b>Raw:</b> I’ve always told everyone that I got their backs, but apparently this person got my back by backstabbing me. 😔<br><b>Clean</b>: ive always told everyone that i got their backs but apparently this person got my back by backstabbing me",not-syntactic_standard_english,2022-12-12 15:58:12
66,12793,<b>Raw:</b> Slept for only 3hrs i think? Got up by 4am. Excited lang bumoto? 🌸💗 #ipanaloNa10to!<br><b>Clean</b>: slept for only 3hrs i think got up by 4am excited lang bumoto,code-switched,2022-12-12 15:58:19
67,2189,<b>Raw:</b> @SolidBBM_2 @Moniqu3n @SolidBBM Done. All for our incoming #landslide majority President #BBMIsMyPresident2022 @bongbongmarcos &amp; intrepid Vice President @indaysara Duterte. #Uniteam #BBMSigawNgBayan<br><b>Clean</b>: done all for our incoming majority president and intrepid vice president duterte,not-syntactic_standard_english,2022-12-12 15:58:48
68,19680,<b>Raw:</b> @GMMTV @ohmpawatt @mynameisnanon Seeing this clip makes me want to see #OhmNanon in another series even more 🥹😩😭 It’s been a long while after Bad Buddy Series… @GMMTV pretty pretty plz do somethin’ ‘nour diz 🥰🧡🧡🧡 @ohmpawatt @mynameisnanon<br><b>Clean</b>: seeing this clip makes me want to see in another series even more its been a long while after bad buddy series pretty pretty plz do somethin nour diz,non_standard_english,2022-12-12 15:58:58
69,18364,"<b>Raw:</b> Thinking of where to put your hard earned money? Let ushelp you with this story. Mr. X and Mr. Y got married in their 20’s and both had 2 children.

At 60 years old, here’s the projected amount that they were both able to save. 

Mr. X who saved 3,000/month in https://t.co/MOwoH6IrPl<br><b>Clean</b>: thinking of where to put your hard earned money let ushelp you with this story mr x and mr y got married in their 20s and both had 2 children at 60 years old heres the projected amount that they were both able to save mr x who saved 3000month in",,2022-12-12 15:59:16
70,3920,"<b>Raw:</b> As of January 3, 2022, PRU Life Equity Fund ranked FIRST among the equity fund of other Companies. 

Congrats to my clients 👏 

who already took advantage of the market NOW by investing,  while getting peace of mind through our best-selling ""Insuravest"" Savings Program.<br><b>Clean</b>: as of january 3 2022 pru life equity fund ranked first among the equity fund of other companies congrats to my clients who already took advantage of the market now by investing while getting peace of mind through our best selling insuravest savings program",non_standard_english,2022-12-12 15:59:39
71,17375,"<b>Raw:</b> @TyHaliburton22 Thanks for the Tip, I just turned on notifications for the Woj Bombs @wojespn<br><b>Clean</b>: thanks for the tip i just turned on notifications for the woj bombs",,2022-12-12 15:59:43
72,6063,"<b>Raw:</b> ""Your'e a good woman""
""And u did the right thing""
""Even if it means losing the man u love"" - i know how painful pain is, ""don't do unto others, what u don't want others do unto u""<br><b>Clean</b>: youre a good woman and u did the right thing even if it means losing the man u love i know how painful pain is dont do unto others what u dont want others do unto u",non_standard_english,2022-12-12 15:59:48
73,24191,<b>Raw:</b> @JustSonic7 @PokemonGoApp I made a suggestions of in game chat to them and find out they are already working on this...they introduce it in niantic's other game Ingress prime for test it and they'll soon introduce this option in Pokemon go...so wait<br><b>Clean</b>: i made a suggestions of in game chat to them and find out they are already working on this they introduce it in niantics other game ingress prime for test it and theyll soon introduce this option in pokemon go so wait,not-syntactic_standard_english,2022-12-12 16:00:00
74,1879,"<b>Raw:</b> Thinking where to put your hard earned money?

Well, it depends to your goal. If your goal is just to save, then put it in a Bank. 

But, if your goal is to grow your money while being insured, then invest in a VUL plan. 

For as low as 3,000 pesos per https://t.co/n0o0tF1SKQ<br><b>Clean</b>: thinking where to put your hard earned money well it depends to your goal if your goal is just to save then put it in a bank but if your goal is to grow your money while being insured then invest in a vul plan for as low as 3000 pesos per",,2022-12-12 16:00:11
75,15310,<b>Raw:</b> This boy is excited about the Pokemon Go fest later today! Already charged my two powerbanks and bought super incubators<br><b>Clean</b>: this boy is excited about the pokemon go fest later today already charged my two powerbanks and bought super incubators,not-syntactic_standard_english,2022-12-12 16:00:20
76,8642,"<b>Raw:</b> @doviemedrano @Darwyn91798438 @jcpunongbrgy @daru Hmm, Prof. Carlos. A martial law apologist if im not mistaken. There are other brilliant minds that we can read. Moreover, SMNI is hardly the most reliable news outlet. May i ask sincerely, are political dynasties really ok with you? They perpetuate their power through the years.<br><b>Clean</b>: hmm prof carlos a martial law apologist if im not mistaken there are other brilliant minds that we can read moreover smni is hardly the most reliable news outlet may i ask sincerely are political dynasties really ok with you they perpetuate their power through the years",not-syntactic_standard_english,2022-12-12 16:00:28
77,3788,<b>Raw:</b> Love your flaws and celebrate yourself. Take a selfie and enjoy the day. https://t.co/djFJJ73wEx<br><b>Clean</b>: love your flaws and celebrate yourself take a selfie and enjoy the day,,2022-12-12 16:00:32
78,12284,"<b>Raw:</b> Hi Kaps, good morning! Pa subscribe naman sa Youtube channel ni Pinuno. Let's give him the Silver Play Button. Please share the message 🙂

Have a good one! 

 @SB19Official 

#STANWORLD #SWNewSeason
#SB19 #GrupoMusical #SECAwards

Radio requests for #Bazinga_SB19 https://t.co/1dVh7FG2lY<br><b>Clean</b>: hi kaps good morning pa subscribe naman sa youtube channel ni pinuno lets give him the silver play button please share the message have a good one radio requests for",code-switched,2022-12-12 16:00:35
79,6017,"<b>Raw:</b> POV: You just woke up and decided to listen to the new song released by @5SOS and now you're COMPLETE MESS 😭💗

#COMPLETEMESS<br><b>Clean</b>: pov you just woke up and decided to listen to the new song released by and now youre complete mess",not-syntactic_standard_english,2022-12-12 16:00:45
80,13172,<b>Raw:</b> @ilda_talk She's never relatable to begin with. She kept using the laylayan only to gain power. 31M Filipinos just slapped her face big time.<br><b>Clean</b>: shes never relatable to begin with she kept using the laylayan only to gain power 31m filipinos just slapped her face big time,code-switched,2022-12-12 16:00:55
81,1454,"<b>Raw:</b> E wanted to give me an iPhone 13 and an airpod. Told him there's no need, I can buy that if I want to. But I don't need that. The things I want are those money can never buy. #SelfSustaining #EmpoweredWoman<br><b>Clean</b>: e wanted to give me an iphone 13 and an airpod told him theres no need i can buy that if i want to but i dont need that the things i want are those money can never buy",not-syntactic_standard_english,2022-12-12 16:01:05
